epoch,open,high,low,close,volume,utc
1516093200,0.091907,0.092592,0.09001,0.092592,8980.927,2018-01-16 09:00:00
1516095000,0.091163,0.091859,0.088486,0.089951,10835.55,2018-01-16 09:30:00
1516096800,0.090041,0.090564,0.081,0.086861,47444.338,2018-01-16 10:00:00
1516098600,0.086861,0.090134,0.0867,0.088418,12267.777,2018-01-16 10:30:00
1516100400,0.088418,0.0915,0.088309,0.090734,7719.178,2018-01-16 11:00:00
1516102200,0.090734,0.093583,0.090501,0.0935,8207.278,2018-01-16 11:30:00
1516104000,0.093499,0.094452,0.092407,0.093252,8826.452,2018-01-16 12:00:00
1516105800,0.093252,0.093423,0.092103,0.09281,6467.095,2018-01-16 12:30:00
1516107600,0.09281,0.094263,0.092356,0.093285,5224.147,2018-01-16 13:00:00
1516109400,0.093287,0.093297,0.09104,0.091432,7283.849,2018-01-16 13:30:00
1516111200,0.091429,0.093098,0.09,0.092571,5910.034,2018-01-16 14:00:00
1516113000,0.092598,0.0929,0.092377,0.092642,3880.464,2018-01-16 14:30:00
1516114800,0.092642,0.0935,0.092575,0.093145,4039.117,2018-01-16 15:00:00
1516116600,0.093054,0.093679,0.092859,0.093387,4144.022,2018-01-16 15:30:00
1516118400,0.093488,0.09384,0.093012,0.093594,3901.39,2018-01-16 16:00:00
1516120200,0.093696,0.093939,0.09326,0.09355,4496.971,2018-01-16 16:30:00
1516122000,0.09355,0.093651,0.092001,0.092756,4253.293,2018-01-16 17:00:00
1516123800,0.092756,0.093313,0.091623,0.091645,4099.769,2018-01-16 17:30:00
1516125600,0.091721,0.09306,0.090621,0.092966,6788.054,2018-01-16 18:00:00
1516127400,0.092935,0.09315,0.091346,0.091888,4332.204,2018-01-16 18:30:00
1516129200,0.091888,0.093479,0.09162,0.092723,3320.827,2018-01-16 19:00:00
1516131000,0.092723,0.093203,0.092527,0.0926,2772.426,2018-01-16 19:30:00
1516132800,0.0926,0.092681,0.091793,0.092273,2539.558,2018-01-16 20:00:00
1516134600,0.092175,0.092303,0.090948,0.091051,4094.513,2018-01-16 20:30:00
1516136400,0.09105,0.092461,0.090229,0.090367,5699.949,2018-01-16 21:00:00
1516138200,0.090367,0.090453,0.08831,0.089024,11615.423,2018-01-16 21:30:00
1516140000,0.089024,0.090011,0.0858,0.08609,14641.266,2018-01-16 22:00:00
1516141800,0.08609,0.09199,0.08559,0.090703,17818.686,2018-01-16 22:30:00
1516143600,0.090703,0.093677,0.090041,0.093018,12007.271,2018-01-16 23:00:00
1516145400,0.09289,0.093256,0.09107,0.091855,10983.033,2018-01-16 23:30:00
1516147200,0.091842,0.09378,0.091719,0.092155,12072.054,2018-01-17 00:00:00
1516149000,0.092155,0.092849,0.09008,0.090502,11093.35,2018-01-17 00:30:00
1516150800,0.090502,0.0925,0.0904,0.092306,6604.818,2018-01-17 01:00:00
1516152600,0.0922,0.092765,0.091614,0.091735,5900.998,2018-01-17 01:30:00
1516154400,0.091827,0.091999,0.089164,0.090012,6823.85,2018-01-17 02:00:00
1516156200,0.090012,0.090385,0.088822,0.089299,7052.783,2018-01-17 02:30:00
1516158000,0.089542,0.09031,0.088,0.0886,8902.045,2018-01-17 03:00:00
1516159800,0.088603,0.089931,0.08851,0.089711,6954.815,2018-01-17 03:30:00
1516161600,0.089711,0.090383,0.088504,0.088575,6549.976,2018-01-17 04:00:00
1516163400,0.088584,0.089447,0.0885,0.088701,7503.278,2018-01-17 04:30:00
1516165200,0.0887,0.088807,0.0883,0.088706,5691.402,2018-01-17 05:00:00
1516167000,0.088706,0.088807,0.0883,0.088679,5448.337,2018-01-17 05:30:00
1516168800,0.088678,0.0898,0.088583,0.089459,8958.064,2018-01-17 06:00:00
1516170600,0.089284,0.0899,0.08885,0.089202,7497.458,2018-01-17 06:30:00
1516172400,0.089201,0.089549,0.088618,0.088635,5876.712,2018-01-17 07:00:00
1516174200,0.088635,0.09,0.088626,0.089837,5526.117,2018-01-17 07:30:00
1516176000,0.0898,0.090537,0.08964,0.08979,6079.531,2018-01-17 08:00:00
1516177800,0.08979,0.09,0.08954,0.08972,5424.908,2018-01-17 08:30:00
1516179600,0.089735,0.09,0.088801,0.08884,4822.793,2018-01-17 09:00:00
1516181400,0.088841,0.089626,0.088414,0.08883,6163.441,2018-01-17 09:30:00
1516183200,0.088916,0.088919,0.088,0.088417,7126.633,2018-01-17 10:00:00
1516185000,0.088413,0.089524,0.088125,0.088608,5686.045,2018-01-17 10:30:00
1516186800,0.088608,0.089271,0.088,0.088618,6352.598,2018-01-17 11:00:00
1516188600,0.088618,0.088955,0.087,0.087171,7093.161,2018-01-17 11:30:00
1516190400,0.08723,0.087328,0.086562,0.086562,5103.963,2018-01-17 12:00:00
1516192200,0.086563,0.08674,0.085888,0.086172,4746.047,2018-01-17 12:30:00
1516194000,0.086259,0.086259,0.085555,0.085873,6286.871,2018-01-17 13:00:00
1516195800,0.085771,0.085871,0.0851,0.085202,6400.083,2018-01-17 13:30:00
1516197600,0.085201,0.085519,0.0845,0.084554,10138.921,2018-01-17 14:00:00
1516199400,0.084631,0.085203,0.08351,0.083703,10602.115,2018-01-17 14:30:00
1516201200,0.083833,0.085085,0.083461,0.08383,9109.454,2018-01-17 15:00:00
1516203000,0.083801,0.0847,0.083511,0.083948,9049.147,2018-01-17 15:30:00
1516204800,0.083948,0.086,0.0835,0.085763,9329.562,2018-01-17 16:00:00
1516206600,0.085675,0.087769,0.084744,0.087697,8333.95,2018-01-17 16:30:00
1516208400,0.087752,0.0885,0.08653,0.0872,9568.67,2018-01-17 17:00:00
1516210200,0.087199,0.0881,0.0862,0.087536,6725.426,2018-01-17 17:30:00
1516212000,0.087536,0.087551,0.086681,0.086761,3428.958,2018-01-17 18:00:00
1516213800,0.08677,0.0877,0.086258,0.086574,4460.181,2018-01-17 18:30:00
1516215600,0.086575,0.087421,0.0861,0.086378,6220.869,2018-01-17 19:00:00
1516217400,0.08661,0.088365,0.08627,0.088038,9445.784,2018-01-17 19:30:00
1516219200,0.088078,0.089598,0.087,0.088801,10195.426,2018-01-17 20:00:00
1516221000,0.088801,0.09,0.088402,0.089565,9792.012,2018-01-17 20:30:00
1516222800,0.089699,0.0915,0.08863,0.090651,13145.395,2018-01-17 21:00:00
1516224600,0.090651,0.0917,0.089802,0.091202,12350.463,2018-01-17 21:30:00
1516226400,0.091316,0.091699,0.089111,0.090365,15119.364,2018-01-17 22:00:00
1516228200,0.090458,0.09065,0.088538,0.089552,11273.426,2018-01-17 22:30:00
1516230000,0.089628,0.090495,0.087841,0.090151,8041.863,2018-01-17 23:00:00
1516231800,0.089892,0.09155,0.0897,0.091219,7701.464,2018-01-17 23:30:00
1516233600,0.091218,0.091474,0.089976,0.090105,6856.819,2018-01-18 00:00:00
1516235400,0.090105,0.090641,0.08985,0.090158,5436.187,2018-01-18 00:30:00
1516237200,0.090158,0.0914,0.090069,0.090884,7685.402,2018-01-18 01:00:00
1516239000,0.090705,0.0914,0.090501,0.090933,6905.879,2018-01-18 01:30:00
1516240800,0.090852,0.091747,0.0906,0.0912,8242.475,2018-01-18 02:00:00
1516242600,0.0912,0.091379,0.0901,0.091001,9281.307,2018-01-18 02:30:00
1516244400,0.091001,0.0912,0.090234,0.090571,7508.401,2018-01-18 03:00:00
1516246200,0.090457,0.090625,0.089,0.089401,7634.041,2018-01-18 03:30:00
1516248000,0.0895,0.090541,0.089401,0.089671,5769.921,2018-01-18 04:00:00
1516249800,0.089839,0.089952,0.08821,0.088695,6396.501,2018-01-18 04:30:00
1516251600,0.088695,0.08913,0.087938,0.089001,8080.272,2018-01-18 05:00:00
1516253400,0.089002,0.089838,0.088313,0.08978,5431.612,2018-01-18 05:30:00
1516255200,0.0897,0.09,0.089537,0.089811,4458.404,2018-01-18 06:00:00
1516257000,0.089811,0.089938,0.089409,0.089614,4198.529,2018-01-18 06:30:00
1516258800,0.0896,0.0902,0.0896,0.089699,5852.576,2018-01-18 07:00:00
1516260600,0.089699,0.089815,0.0889,0.089236,5587.115,2018-01-18 07:30:00
1516262400,0.089236,0.089749,0.089045,0.089555,4311.473,2018-01-18 08:00:00
1516264200,0.089555,0.090435,0.089497,0.09008,4412.186,2018-01-18 08:30:00
1516266000,0.089969,0.090369,0.0898,0.0898,4862.065,2018-01-18 09:00:00
1516267800,0.0898,0.090005,0.0895,0.089521,6537.389,2018-01-18 09:30:00
1516269600,0.0895,0.089999,0.089206,0.089469,5851.684,2018-01-18 10:00:00
1516271400,0.089351,0.093,0.089,0.089111,7090.275,2018-01-18 10:30:00
1516273200,0.089111,0.090338,0.088835,0.090032,8346.692,2018-01-18 11:00:00
1516275000,0.08994,0.090111,0.089387,0.089671,7711.286,2018-01-18 11:30:00
1516276800,0.089671,0.091,0.089355,0.090337,10462.095,2018-01-18 12:00:00
1516278600,0.090337,0.090899,0.089237,0.089615,10273.848,2018-01-18 12:30:00
1516280400,0.089615,0.090229,0.089074,0.089707,6228.001,2018-01-18 13:00:00
1516282200,0.089707,0.090378,0.089332,0.09033,6584.399,2018-01-18 13:30:00
1516284000,0.09025,0.090709,0.09013,0.090418,5285.044,2018-01-18 14:00:00
1516285800,0.090418,0.090835,0.090236,0.090835,8330.786,2018-01-18 14:30:00
1516287600,0.090622,0.091394,0.090591,0.090851,9339.323,2018-01-18 15:00:00
1516289400,0.090851,0.09193,0.0907,0.09135,9674.021,2018-01-18 15:30:00
1516291200,0.09135,0.092,0.091167,0.091694,9681.503,2018-01-18 16:00:00
1516293000,0.091786,0.09187,0.090874,0.091589,8061.296,2018-01-18 16:30:00
1516294800,0.091588,0.091674,0.090786,0.090807,6078.949,2018-01-18 17:00:00
1516296600,0.090902,0.090911,0.0905,0.09056,6396.474,2018-01-18 17:30:00
1516298400,0.090634,0.091399,0.090002,0.090281,6338.226,2018-01-18 18:00:00
1516300200,0.090376,0.091,0.090281,0.09065,3934.859,2018-01-18 18:30:00
1516302000,0.090649,0.091109,0.090431,0.09095,4954.531,2018-01-18 19:00:00
1516303800,0.09095,0.091199,0.0907,0.091199,3872.902,2018-01-18 19:30:00
1516305600,0.091199,0.091225,0.0908,0.090851,4203.075,2018-01-18 20:00:00
1516307400,0.090963,0.091482,0.090801,0.091388,5959.684,2018-01-18 20:30:00
1516309200,0.091346,0.0915,0.09085,0.091072,5987.649,2018-01-18 21:00:00
1516311000,0.091072,0.09172,0.0906,0.090836,7120.59,2018-01-18 21:30:00
1516312800,0.090834,0.09115,0.090001,0.090412,9541.141,2018-01-18 22:00:00
1516314600,0.090412,0.0913,0.09,0.090444,7285.78,2018-01-18 22:30:00
1516316400,0.090444,0.0908,0.090037,0.09025,4965.987,2018-01-18 23:00:00
1516318200,0.090344,0.09124,0.090276,0.090617,5315.428,2018-01-18 23:30:00
1516320000,0.090617,0.090863,0.0903,0.090751,4607.461,2018-01-19 00:00:00
1516321800,0.090847,0.091141,0.090665,0.090944,3710.802,2018-01-19 00:30:00
1516323600,0.090901,0.09125,0.090852,0.090962,4451.607,2018-01-19 01:00:00
1516325400,0.090965,0.09165,0.090881,0.09127,5544.741,2018-01-19 01:30:00
1516327200,0.09127,0.0916,0.091003,0.09134,7057.534,2018-01-19 02:00:00
1516329000,0.09134,0.091503,0.09023,0.09065,7686.111,2018-01-19 02:30:00
1516330800,0.09065,0.091199,0.090134,0.090365,8849.562,2018-01-19 03:00:00
1516332600,0.090364,0.09107,0.0902,0.09076,6364.288,2018-01-19 03:30:00
1516334400,0.090671,0.09097,0.0905,0.090706,4275.041,2018-01-19 04:00:00
1516336200,0.090671,0.09078,0.0902,0.090531,5773.213,2018-01-19 04:30:00
1516338000,0.090404,0.091,0.090108,0.090836,5243.115,2018-01-19 05:00:00
1516339800,0.090836,0.091114,0.090319,0.090613,4330.116,2018-01-19 05:30:00
1516341600,0.090681,0.090775,0.09024,0.090386,4807.89,2018-01-19 06:00:00
1516343400,0.090385,0.090555,0.09005,0.090376,4305.4,2018-01-19 06:30:00
1516345200,0.090376,0.09052,0.090179,0.090294,4120.692,2018-01-19 07:00:00
1516347000,0.090283,0.090796,0.090194,0.090698,3814.516,2018-01-19 07:30:00
1516348800,0.090603,0.091,0.090223,0.0907,6230.765,2018-01-19 08:00:00
1516350600,0.090688,0.091,0.090525,0.090937,4259.802,2018-01-19 08:30:00
1516352400,0.090827,0.0911,0.090596,0.090922,4605.139,2018-01-19 09:00:00
1516354200,0.090832,0.090948,0.090572,0.09064,3641.199,2018-01-19 09:30:00
1516356000,0.090641,0.0911,0.09058,0.090856,3941.187,2018-01-19 10:00:00
1516357800,0.090857,0.091114,0.090702,0.090961,4285.176,2018-01-19 10:30:00
1516359600,0.091055,0.09135,0.09,0.09117,5763.521,2018-01-19 11:00:00
1516361400,0.09117,0.09142,0.091,0.091314,4378.45,2018-01-19 11:30:00
1516363200,0.091314,0.09161,0.091217,0.091486,6146.173,2018-01-19 12:00:00
1516365000,0.091485,0.091681,0.0913,0.091676,3841.129,2018-01-19 12:30:00
1516366800,0.091676,0.0919,0.0914,0.091801,6177.004,2018-01-19 13:00:00
1516368600,0.091801,0.092,0.091399,0.091796,6025.906,2018-01-19 13:30:00
1516370400,0.091796,0.093,0.091604,0.091952,6925.33,2018-01-19 14:00:00
1516372200,0.092,0.092044,0.0915,0.091613,6790.201,2018-01-19 14:30:00
1516374000,0.091613,0.09209,0.091602,0.0919,5105.311,2018-01-19 15:00:00
1516375800,0.0919,0.091968,0.0911,0.091198,5086.016,2018-01-19 15:30:00
1516377600,0.091107,0.091251,0.090924,0.090964,4647.752,2018-01-19 16:00:00
1516379400,0.091044,0.091539,0.090772,0.091021,5627.21,2018-01-19 16:30:00
1516381200,0.091101,0.091232,0.090961,0.090961,5600.9,2018-01-19 17:00:00
1516383000,0.090961,0.0916,0.090877,0.091498,4815.621,2018-01-19 17:30:00
1516384800,0.0914,0.09165,0.091199,0.091569,3922.04,2018-01-19 18:00:00
1516386600,0.09157,0.091698,0.0912,0.0914,4191.727,2018-01-19 18:30:00
1516388400,0.091398,0.091459,0.090877,0.091002,4764.68,2018-01-19 19:00:00
1516390200,0.091002,0.091269,0.090877,0.090974,3410.492,2018-01-19 19:30:00
1516392000,0.090889,0.092,0.0908,0.090954,3563.616,2018-01-19 20:00:00
1516393800,0.090954,0.091043,0.090528,0.090799,2835.907,2018-01-19 20:30:00
1516395600,0.090799,0.090799,0.090315,0.090558,3441.663,2018-01-19 21:00:00
1516397400,0.090661,0.090748,0.0903,0.090471,3043.967,2018-01-19 21:30:00
1516399200,0.090471,0.0905,0.090308,0.09031,3018.172,2018-01-19 22:00:00
1516401000,0.090404,0.0907,0.09025,0.090412,3335.886,2018-01-19 22:30:00
1516402800,0.090498,0.090541,0.09025,0.090359,3055.386,2018-01-19 23:00:00
1516404600,0.090283,0.090382,0.09,0.090084,3177.055,2018-01-19 23:30:00
1516406400,0.09,0.090369,0.09,0.09025,2303.967,2018-01-20 00:00:00
